transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
1428,02-09-21 20:01,P0495,5,mastercard,5108759796848170,F,4.23,1,4.99
1429,02-09-21 21:06,P0371,9,americanexpress,374283090144403,T,5.38,3,6.29
1430,02-09-21 21:51,P0512,5,visa,4041595843468570,T,15.55,1,17.39
1431,03-09-21 0:30,P0498,9,mastercard,5108751132693290,T,11.6,1,12.79
1432,03-09-21 1:05,P0474,4,mastercard,5108751444593050,F,15.66,1,17.49
1433,03-09-21 4:07,P0247,6,mastercard,5048377891795490,F,13.58,3,14.79
1434,03-09-21 11:07,P0486,5,americanexpress,374283090806373,F,6.52,3,7.89
1435,03-09-21 15:13,P0452,5,americanexpress,374283652257817,F,8.33,3,9.29
1436,03-09-21 16:38,P0541,7,visa,4041593374999990,T,2.8,4,3.89
1437,03-09-21 20:14,P0468,6,mastercard,5048375241581110,T,13.48,4,14.79
1438,03-09-21 20:24,P0438,7,americanexpress,374288986738648,F,5.21,3,5.99
1439,03-09-21 21:22,P0398,7,americanexpress,374283029298528,T,1.75,4,2.09
1440,04-09-21 3:52,P0471,7,americanexpress,374283947159695,F,14.12,2,14.89
1441,04-09-21 4:01,P0710,2,americanexpress,374288190284165,F,4.36,2,4.99
1442,04-09-21 4:03,P0716,7,mastercard,5048371185859950,F,13.32,1,14.79
1443,04-09-21 5:29,P0629,7,americanexpress,374288286104129,F,6.4,2,7.79
1444,04-09-21 10:41,P0266,10,visa,4041590766940980,T,7.49,2,8.29
1445,04-09-21 11:21,P0484,6,americanexpress,374288987270641,F,10.9,2,11.59
1446,04-09-21 11:36,P0293,5,mastercard,5108756578046870,F,18.19,4,19.89
1447,04-09-21 12:18,P0363,6,mastercard,5048377677598650,F,14.85,1,16.29
1448,04-09-21 14:03,P0176,5,mastercard,5048374650052520,F,14.46,2,15.59
1449,04-09-21 14:04,P0617,5,mastercard,5108750007910980,F,0.35,1,1.39
1450,04-09-21 17:07,P0361,6,mastercard,5108755078984230,F,8.85,4,10.19
1451,04-09-21 17:12,P0433,4,americanexpress,374288469253552,F,9.33,2,10.79
1452,04-09-21 18:27,P0293,5,mastercard,5048370810388250,F,18.19,1,19.89
1453,04-09-21 19:44,P0164,6,americanexpress,374283028820413,F,18.98,3,20.99
1454,04-09-21 23:31,P0532,6,visa,4041596488932,F,8.96,4,10.29
1455,04-09-21 23:34,P0231,10,visa,4041596052571150,T,6.94,2,8.09
1456,05-09-21 1:29,P0321,10,americanexpress,374283793953498,F,17.35,2,18.29
1457,05-09-21 1:31,P0317,9,mastercard,5108758413125280,F,16.83,2,18.19
1458,05-09-21 7:22,P0546,7,mastercard,5108752617538230,F,3.2,1,4.39
1459,05-09-21 9:32,P0596,5,americanexpress,374283747704898,F,12.28,1,13.89
1460,05-09-21 12:32,P0283,6,mastercard,5048372771028150,T,1.68,2,1.89
1461,05-09-21 12:41,P0337,10,mastercard,5108753866270550,F,19.24,1,21.19
1462,05-09-21 14:52,P0332,6,mastercard,5048372340210790,F,16.62,1,18.09
1463,05-09-21 16:31,P0692,6,americanexpress,374288531964822,F,11.98,1,13.49
1464,05-09-21 18:18,P0744,7,mastercard,5108752140019160,F,7.42,1,8.29
1465,05-09-21 22:55,P0642,7,americanexpress,374283695696955,F,5.45,4,6.39
1466,05-09-21 23:15,P0108,0,,5564560331473500,F,16.62,2,18.09
1467,05-09-21 23:49,P0336,9,visa,4041592569391130,F,8.17,4,8.89
1468,06-09-21 1:06,P0524,3,visa,4041597031723,F,10.66,6,11.59
1469,06-09-21 6:10,P0362,6,visa,4041594811855260,T,3.73,4,4.79
1470,06-09-21 7:05,P0519,7,mastercard,5048372343482690,F,12.45,1,14.09
1471,06-09-21 8:24,P0708,4,mastercard,5048375703904110,F,17.79,4,19.19
1472,06-09-21 10:21,P0578,2,americanexpress,374288269492111,T,19.78,2,21.39
1473,06-09-21 12:50,P0512,7,visa,4041594272471190,T,15.55,1,17.39
1474,07-09-21 2:44,P0362,4,mastercard,5108755824655570,F,3.73,1,4.79
1475,07-09-21 3:38,P0232,5,americanexpress,374288907645856,F,1.66,6,1.89
1476,07-09-21 5:04,P0094,3,americanexpress,374283814872701,F,13.35,5,14.79
1477,07-09-21 7:38,P0219,3,mastercard,5108757692066920,F,13.98,1,14.89
1478,07-09-21 7:55,P0459,7,mastercard,5048372592261180,T,8.82,2,10.09
1479,07-09-21 9:00,P0333,6,mastercard,5108758000544850,F,16.61,1,18.09
1480,07-09-21 14:58,P0595,8,mastercard,5108751377331050,F,17.58,2,18.79
1481,07-09-21 15:06,P0075,4,visa,4041598474328,F,3.87,4,4.89
1482,07-09-21 16:16,P0571,4,visa,4041594873143,F,4.35,1,4.99
1483,07-09-21 18:51,P0395,7,americanexpress,374283545940173,F,2.55,6,3.59
1484,07-09-21 23:42,P0529,5,americanexpress,374288620180827,F,17.59,2,18.79
1485,08-09-21 3:46,P0559,6,,5602239509320820,T,6.29,4,7.69
1486,08-09-21 4:01,P0048,5,visa,4041593907333940,T,17.85,2,19.29
1487,08-09-21 8:01,P0528,7,americanexpress,374288686801654,F,0.62,1,1.49
1488,08-09-21 8:23,P0250,5,mastercard,5108751865975170,T,16.08,1,17.89
1489,08-09-21 8:39,P0283,6,mastercard,5048374564963360,F,1.68,2,1.89
1490,08-09-21 9:28,P0105,7,visa,4041591560040,F,15.47,1,17.29
1491,08-09-21 9:55,P0328,3,americanexpress,374288683229800,F,3.18,1,4.39
1492,08-09-21 11:01,P0668,6,mastercard,5108751119159460,F,0.46,1,1.39
1493,08-09-21 14:35,P0183,5,americanexpress,374283149378077,F,4.77,2,5.09
1494,08-09-21 16:23,P0321,4,mastercard,5108755914990100,F,17.35,3,18.29
1495,08-09-21 18:37,P0531,5,mastercard,5108758910107450,F,3.2,1,4.39
1496,08-09-21 20:14,P0113,7,visa,4041597763606,F,15.49,1,17.29
1497,08-09-21 22:19,P0267,4,americanexpress,374288433180139,F,13.36,1,14.79
1498,09-09-21 1:13,P0068,7,americanexpress,374288309400504,F,7.46,1,8.29
1499,09-09-21 1:20,P0549,7,visa,4041598843029110,T,16.85,4,18.19
1500,09-09-21 1:47,P0642,7,visa,4041590679999,F,5.45,2,6.39
1501,09-09-21 5:32,P0101,10,,3580987195258540,F,16.11,1,17.89
1502,09-09-21 6:13,P0381,9,visa,4041595835625220,F,5.05,1,5.69
1503,09-09-21 6:23,P0206,5,visa,4041595655648,F,0.58,1,1.49
1504,09-09-21 11:17,P0131,6,mastercard,5108754775851320,F,11.71,2,12.99
1505,09-09-21 11:21,P0423,6,americanexpress,374288147971898,F,14.04,1,14.89
1506,09-09-21 12:02,P0517,8,americanexpress,374283247071053,F,5.11,1,5.79
1507,09-09-21 12:54,P0571,8,visa,4041595337736040,T,4.35,1,4.99
1508,09-09-21 15:54,P0613,0,visa,4041593733691960,F,9.94,2,11.39
1509,09-09-21 16:42,P0182,10,mastercard,5108754498871880,F,9.85,1,11.29
1510,09-09-21 17:50,P0492,10,americanexpress,374288419235956,F,16.12,1,17.89
1511,09-09-21 18:59,P0142,4,americanexpress,374288974793928,F,10.09,1,11.39
1512,09-09-21 20:39,P0264,9,mastercard,5108751975453250,T,4.11,4,4.89
1513,09-09-21 21:24,P0217,7,mastercard,5048376535413240,F,14.96,6,16.49
1514,09-09-21 22:10,P0574,3,visa,4041591577340490,T,9.21,3,10.69
1515,10-09-21 2:00,P0022,9,americanexpress,374288488024372,T,1.16,4,1.69
1516,10-09-21 2:44,P0459,9,visa,4041590616962680,F,8.82,1,10.09
1517,10-09-21 6:25,P0062,8,americanexpress,374288659779069,T,14.01,4,14.89
1518,10-09-21 6:49,P0267,5,americanexpress,374283734363807,F,13.36,3,14.79
1519,10-09-21 6:50,P0398,5,mastercard,5108754582260190,F,1.75,2,2.09
1520,10-09-21 13:48,P0254,7,americanexpress,374288855740360,F,11.44,2,12.49
1521,10-09-21 15:24,P0276,6,,6371332518923730,F,18.02,1,19.69
1522,10-09-21 18:01,P0158,5,mastercard,5048376279747770,F,3.02,1,4.19
1523,10-09-21 19:00,P0440,7,mastercard,5048376770901250,F,8.88,2,10.19
1524,10-09-21 20:05,P0641,7,visa,4041599406616150,F,13.58,3,14.79
1525,10-09-21 21:22,P0540,6,americanexpress,374288828122639,F,18.72,1,20.69
1526,11-09-21 0:44,P0392,4,mastercard,5048375647555130,T,13.78,1,14.89
1527,11-09-21 1:04,P0343,8,visa,4041596073825,F,3.66,1,4.79
1528,11-09-21 2:47,P0549,3,mastercard,5048379001496090,F,16.85,3,18.19
1529,11-09-21 4:05,P0468,5,mastercard,5048371419780970,F,13.48,2,14.79
1530,11-09-21 5:49,P0419,6,mastercard,5048377626722960,F,16.66,1,18.09
1531,11-09-21 6:17,P0245,2,mastercard,5048376469602520,F,4.19,2,4.89
1532,11-09-21 7:52,P0266,6,americanexpress,374283224037382,F,7.49,4,8.29
1533,11-09-21 10:09,P0607,4,visa,4041592383962,F,3.38,1,4.59
1534,11-09-21 11:04,P0382,4,americanexpress,374283596301333,T,14.22,2,15.09
1535,11-09-21 12:48,P0438,4,mastercard,5108756552850800,F,5.21,1,5.99
1536,11-09-21 14:01,P0242,3,,337941488206656,F,1.6,4,1.79
1537,11-09-21 18:25,P0407,6,visa,4041593741168,F,12.35,1,13.99
1538,11-09-21 18:26,P0242,6,visa,4041591106562,F,1.6,2,1.79
1539,11-09-21 20:31,P0335,5,mastercard,5048372431498240,F,17.17,1,18.19
1540,11-09-21 22:16,P0587,6,visa,4041594590909390,F,13.88,4,14.89
1541,11-09-21 22:52,P0205,7,americanexpress,374288773074447,F,16.68,1,18.09
1542,11-09-21 23:26,P0380,8,,6374162732639220,F,10.56,1,11.59
1543,12-09-21 0:33,P0489,6,mastercard,5048377613772930,F,8.46,2,9.49
1544,12-09-21 2:07,P0476,3,americanexpress,374288655680691,F,13.26,2,14.69
1545,12-09-21 3:47,P0528,7,visa,4041590970737,F,0.62,1,1.49
1546,12-09-21 3:51,P0740,6,americanexpress,374283526446224,T,16.39,3,17.99
1547,12-09-21 4:00,P0198,2,americanexpress,374283367977535,F,17,1,18.19
1548,12-09-21 7:24,P0673,7,visa,4041590099776,F,1.5,2,1.69
1549,12-09-21 13:24,P0162,9,americanexpress,374288539749209,F,18.21,1,19.99
1550,12-09-21 14:10,P0489,7,americanexpress,374288108582080,F,8.46,1,9.49
1551,12-09-21 16:14,P0527,3,visa,4041590108511380,F,16.63,4,18.09
1552,12-09-21 19:28,P0419,5,americanexpress,374288828774660,F,16.66,3,18.09
1553,12-09-21 20:07,P0266,4,americanexpress,374288063403223,F,7.49,1,8.29
1554,12-09-21 20:57,P0037,7,mastercard,5108759530844190,F,18.48,1,20.39
1555,12-09-21 21:36,P0227,3,visa,4041594263732130,F,7.59,4,8.29
1556,13-09-21 5:32,P0018,5,mastercard,5048379738359770,T,17.1,2,18.19
1557,13-09-21 6:03,P0489,6,mastercard,5048378039533700,F,8.46,1,9.49
1558,13-09-21 6:49,P0350,5,mastercard,5048378784629850,T,17.21,1,18.19
1559,13-09-21 7:06,P0552,4,americanexpress,374283080203201,F,11.36,1,12.29
1560,13-09-21 8:46,P0681,7,visa,4041595711136,F,5.26,2,6.09
1561,13-09-21 10:16,P0467,7,americanexpress,374288701221847,F,4.66,1,4.99
1562,13-09-21 10:52,P0295,5,americanexpress,374283137049458,F,1.43,1,1.69
1563,13-09-21 14:23,P0353,5,,5145718693664390,T,15.1,1,16.69
1564,13-09-21 14:24,P0345,2,americanexpress,374283528719669,F,7.18,2,8.19
1565,13-09-21 15:25,P0116,9,mastercard,5048372815220870,F,12.24,1,13.89
1566,13-09-21 15:56,P0550,4,americanexpress,374283712922699,F,15.35,3,17.09
1567,13-09-21 15:57,P0022,8,mastercard,5048375598025320,F,1.16,3,1.69
1568,13-09-21 18:31,P0063,4,americanexpress,374288993699841,T,3.09,3,4.29
1569,13-09-21 18:54,P0424,6,visa,4041595524653370,F,6.61,3,7.89
1570,13-09-21 20:06,P0711,9,mastercard,5048374791819310,F,9.87,3,11.29
1571,13-09-21 23:10,P0455,10,visa,4041593584469,F,1.63,1,1.79
1572,14-09-21 0:36,P0326,6,visa,4041598542598950,F,12.66,3,14.29
1573,14-09-21 0:49,P0391,5,americanexpress,374283364096172,F,1.6,1,1.79
1574,14-09-21 1:12,P0433,6,visa,4041590202033690,F,9.33,2,10.79
1575,14-09-21 2:58,P0208,8,mastercard,5048373197662570,F,4,1,4.89
1576,14-09-21 4:04,P0721,2,americanexpress,374288214799198,F,4.19,2,4.89
1577,14-09-21 9:43,P0410,2,mastercard,5108755173475810,F,2.95,1,4.09
1578,14-09-21 10:47,P0529,5,americanexpress,374283254793300,F,17.59,2,18.79
1579,14-09-21 14:05,P0528,3,visa,4041596155176,F,0.62,6,1.49
1580,14-09-21 14:06,P0098,7,mastercard,5048370972070870,T,0.74,2,1.59
1581,14-09-21 17:45,P0145,7,americanexpress,374288988795372,F,4.03,1,4.89
1582,14-09-21 23:39,P0409,7,,5550728276417920,F,18.03,3,19.69
1583,15-09-21 0:21,P0533,6,mastercard,5048376017607550,F,1.5,2,1.69
1584,15-09-21 2:53,P0467,6,mastercard,5048374587396310,F,4.66,2,4.99
1585,15-09-21 8:42,P0117,2,americanexpress,374283635763519,F,8.82,4,10.09
1586,15-09-21 9:39,P0701,7,visa,4041592472757,F,11.06,1,11.69
1587,15-09-21 10:17,P0265,7,visa,4041595292558,T,19.23,1,21.19
1588,15-09-21 11:05,P0117,4,mastercard,5048371036498210,T,8.82,1,10.09
1589,15-09-21 11:29,P0398,8,mastercard,5048373470913440,F,1.75,2,2.09
1590,15-09-21 11:30,P0385,6,americanexpress,374288915339930,F,13.22,4,14.69
1591,15-09-21 13:46,P0294,5,mastercard,5108757544114440,F,12.38,3,13.99
1592,15-09-21 15:23,P0432,3,,67628213312335300,F,17.36,1,18.39
1593,15-09-21 15:43,P0322,7,visa,4041596213134790,F,13.65,1,14.89
1594,15-09-21 16:01,P0199,10,mastercard,5048378770794820,F,6.42,2,7.79
1595,15-09-21 20:01,P0513,7,visa,4041591517610,T,0.97,2,1.59
1596,15-09-21 21:27,P0381,7,,3552094738054390,F,5.05,3,5.69
1597,15-09-21 21:36,P0284,5,mastercard,5108751806276210,F,1.03,1,1.59
1598,16-09-21 0:11,P0366,6,visa,4041593605066,F,13.27,3,14.69
1599,16-09-21 3:16,P0220,8,,3575944858215910,F,16,2,17.79
1600,16-09-21 3:50,P0429,8,americanexpress,374283361730021,F,0.78,2,1.59
1601,16-09-21 5:29,P0425,9,visa,4041597133685,F,10.49,1,11.49
1602,16-09-21 6:04,P0361,8,,4844487509232230,F,8.85,1,10.19
1603,16-09-21 6:51,P0379,4,americanexpress,374288871188792,F,6.12,3,7.49
1604,16-09-21 7:40,P0201,9,visa,4041595027517590,F,9.9,2,11.29
1605,16-09-21 11:10,P0290,9,americanexpress,374288510330987,T,18.11,1,19.79
1606,16-09-21 13:07,P0294,9,visa,4041595148875,F,12.38,3,13.99
1607,16-09-21 13:21,P0239,2,visa,4041598926455860,F,0.32,3,1.29
1608,16-09-21 18:26,P0298,3,mastercard,5048378018572190,T,5,1,5.59
1609,16-09-21 18:49,P0293,8,americanexpress,374288713542743,F,18.19,2,19.89
1610,16-09-21 19:53,P0537,8,visa,4041598897080,F,8.62,4,9.79
1611,16-09-21 21:06,P0097,2,americanexpress,374283944119148,F,9.91,2,11.29
1612,17-09-21 2:08,P0263,7,mastercard,5108759532862990,F,2.27,2,3.09
1613,17-09-21 5:02,P0171,6,americanexpress,374283754519411,F,5.57,2,6.69
1614,17-09-21 6:53,P0170,3,visa,4041596162989360,F,8.13,5,8.89
1615,17-09-21 6:58,P0537,7,americanexpress,374283461412942,F,8.62,2,9.79
1616,17-09-21 7:04,P0628,2,mastercard,5048379951771640,F,16.23,3,17.99
1617,17-09-21 9:41,P0444,9,visa,4041595092356290,F,13.93,3,14.89
1618,17-09-21 12:50,P0459,5,mastercard,5048376139245960,F,8.82,1,10.09
1619,17-09-21 14:13,P0435,3,mastercard,5108753351534000,F,7.88,2,8.39
1620,17-09-21 15:53,P0134,6,mastercard,5108759817337990,F,10.28,4,11.49
1621,17-09-21 16:37,P0675,5,visa,4041593970767,F,12.34,1,13.99
1622,17-09-21 16:47,P0481,5,americanexpress,374288344157002,F,17.2,1,18.19
1623,17-09-21 16:56,P0401,7,mastercard,5108754027372650,T,16.69,1,18.09
1624,17-09-21 18:20,P0314,6,mastercard,5048370521991520,F,14.84,3,16.29
1625,17-09-21 18:56,P0322,5,visa,4041596767905,F,13.65,1,14.89
1626,17-09-21 22:20,P0364,8,visa,4041593697048,F,15.78,2,17.59
1627,17-09-21 22:36,P0409,10,americanexpress,374283351781018,F,18.03,1,19.69
1628,17-09-21 23:00,P0301,6,americanexpress,374283714464617,F,15.18,4,16.79
1629,18-09-21 1:04,P0310,9,visa,4041593996010,F,14.48,1,15.59
1630,18-09-21 1:27,P0726,3,visa,4041594347478,F,9.71,6,11.19
1631,18-09-21 1:29,P0409,5,americanexpress,374288720794899,T,18.03,2,19.69
1632,18-09-21 2:10,P0066,5,americanexpress,374288524270914,T,9.89,3,11.29
1633,18-09-21 3:13,P0560,4,americanexpress,374283524161304,F,1.4,1,1.69
1634,18-09-21 3:38,P0606,5,americanexpress,374283513124214,F,14.31,3,15.19
1635,18-09-21 7:47,P0654,6,mastercard,5048372455605520,F,8.85,3,10.19
1636,18-09-21 8:09,P0574,3,americanexpress,374288186901475,F,9.21,2,10.69
1637,18-09-21 9:58,P0582,6,visa,4041591781495600,F,5.55,1,6.59
1638,18-09-21 10:10,P0204,7,visa,4041592593029470,F,9.72,1,11.19
1639,18-09-21 12:32,P0055,9,americanexpress,374283979106770,F,4.06,1,4.89
1640,18-09-21 16:58,P0212,4,americanexpress,374283707320271,F,1.86,1,2.29
1641,18-09-21 19:23,P0474,4,mastercard,5048377471259620,F,15.66,2,17.49
1642,18-09-21 21:27,P0412,6,visa,4041592036371170,F,16.11,2,17.89
1643,18-09-21 23:38,P0729,4,visa,4041592740783880,F,9.34,1,10.89
1644,19-09-21 0:41,P0574,4,visa,4041594669442440,T,9.21,1,10.69
1645,19-09-21 2:07,P0468,8,americanexpress,374288179224794,F,13.48,2,14.79
1646,19-09-21 2:14,P0045,4,americanexpress,374288579793885,F,9.5,1,10.99
1647,19-09-21 2:45,P0543,7,visa,4041595600073,F,17.45,2,18.49
1648,19-09-21 3:10,P0491,7,mastercard,5108752950658600,F,18,1,19.59
1649,19-09-21 4:14,P0194,8,americanexpress,374283239636608,F,10.82,3,11.59
1650,19-09-21 5:16,P0409,4,mastercard,5048374062546340,F,18.03,2,19.69
1651,19-09-21 8:44,P0175,3,americanexpress,374288994105350,F,10.26,1,11.49
1652,19-09-21 10:16,P0264,6,mastercard,5108753162358060,F,4.11,3,4.89
1653,19-09-21 10:54,P0537,3,americanexpress,374288784064593,F,8.62,1,9.79
1654,19-09-21 13:12,P0215,9,americanexpress,374288020890132,F,0.81,1,1.59
1655,19-09-21 13:17,P0661,8,americanexpress,374288538118679,F,8.21,2,8.99
1656,19-09-21 14:42,P0062,9,visa,4041597030485,F,14.01,2,14.89
1657,19-09-21 17:12,P0274,4,mastercard,5108750112743230,F,11.65,1,12.89
1658,19-09-21 17:29,P0393,6,visa,4041593256986820,T,10.94,3,11.59
1659,19-09-21 18:42,P0512,4,mastercard,5108754231937290,F,15.55,1,17.39
1660,19-09-21 19:08,P0286,4,americanexpress,374288083461284,F,10.87,1,11.59
1661,19-09-21 19:09,P0661,4,mastercard,5108750000119060,F,8.21,3,8.99
1662,19-09-21 19:22,P0346,7,mastercard,5108755617094640,F,12.21,2,13.79
1663,19-09-21 20:08,P0405,8,americanexpress,374288884824953,F,18.2,1,19.99
1664,19-09-21 20:53,P0487,9,,30593998480220,F,11.44,2,12.49
1665,19-09-21 21:01,P0556,7,mastercard,5048372923191070,F,5.5,1,6.49
1666,19-09-21 21:44,P0357,5,mastercard,5048370781932090,F,3.34,4,4.49
1667,19-09-21 23:12,P0463,7,americanexpress,374283038656872,F,12.96,4,14.59
1668,19-09-21 23:16,P0547,7,visa,4041597591782610,F,20,1,21.49
1669,20-09-21 2:28,P0537,8,visa,4041590245916,F,8.62,2,9.79
1670,20-09-21 2:51,P0240,7,americanexpress,374283308578129,F,1.27,6,1.69
1671,20-09-21 4:02,P0528,3,americanexpress,374288875469412,F,0.62,3,1.49
1672,20-09-21 5:30,P0067,5,americanexpress,374283506193226,F,17.72,4,19.09
1673,20-09-21 5:51,P0403,6,americanexpress,374288479191024,F,18.82,1,20.79
1674,20-09-21 6:11,P0265,7,visa,4041597107112570,F,19.23,4,21.19
1675,20-09-21 8:47,P0658,6,visa,4041591372909,F,2.92,2,4.09
1676,20-09-21 15:44,P0476,5,mastercard,5108751271247710,F,13.26,4,14.69
1677,20-09-21 15:56,P0505,7,visa,4041597623654760,F,3.97,1,4.89
1678,20-09-21 19:20,P0051,2,mastercard,5108759901691250,T,16.95,1,18.19
1679,20-09-21 19:24,P0505,6,visa,4041590190377,F,3.97,1,4.89
1680,20-09-21 20:01,P0536,7,americanexpress,374288589527216,F,16.97,1,18.19
1681,21-09-21 7:17,P0222,8,mastercard,5048376722721670,F,16.56,3,18.09
1682,21-09-21 8:10,P0187,7,americanexpress,374283019784669,F,4.17,3,4.89
1683,21-09-21 8:46,P0285,0,mastercard,5108757210312220,F,2.73,3,3.79
1684,21-09-21 8:49,P0281,9,mastercard,5048379816716730,F,2.39,1,3.29
1685,21-09-21 9:09,P0487,2,visa,4041595984774,T,11.44,1,12.49
1686,21-09-21 10:10,P0171,5,visa,4041594847054650,F,5.57,3,6.69
1687,21-09-21 12:00,P0348,2,,3554682055518230,F,6.83,1,8.09
1688,21-09-21 15:00,P0235,5,mastercard,5108752266297460,F,11.99,3,13.49
1689,21-09-21 16:18,P0328,4,americanexpress,374283269798450,F,3.18,1,4.39
1690,21-09-21 19:57,P0118,8,visa,4041597973169680,F,2.82,3,3.99
1691,21-09-21 21:37,P0352,7,mastercard,5108755480400740,T,2.04,2,2.59
1692,21-09-21 21:49,P0716,5,mastercard,5108752951387120,F,13.32,1,14.79
1693,22-09-21 5:15,P0578,8,visa,4041591016837,F,19.78,5,21.39
1694,22-09-21 9:24,P0317,4,mastercard,5048373846555540,F,16.83,7,18.19
1695,22-09-21 9:55,P0286,3,visa,4041592189716,F,10.87,1,11.59
1696,22-09-21 12:24,P0300,6,mastercard,5048374753223410,F,7.58,2,8.29
1697,22-09-21 12:41,P0444,3,americanexpress,374288318313151,F,13.93,1,14.89
1698,22-09-21 14:48,P0190,5,americanexpress,374288910703452,F,18.93,1,20.89
1699,22-09-21 15:48,P0362,7,americanexpress,374288074239368,T,3.73,3,4.79
1700,22-09-21 18:25,P0437,4,visa,4041598959047,F,0.1,7,1.19
1701,22-09-21 18:44,P0519,4,mastercard,5108752222125450,F,12.45,1,14.09
1702,22-09-21 20:19,P0392,6,,3574715893867460,F,13.78,1,14.89
1703,23-09-21 0:40,P0557,6,visa,4041591680293,F,9.79,4,11.29
1704,23-09-21 0:41,P0235,5,,3579576196620160,F,11.99,5,13.49
1705,23-09-21 3:09,P0326,4,visa,4041599817806,F,12.66,2,14.29
1706,23-09-21 3:35,P0298,9,mastercard,5048371878290480,F,5,1,5.59
1707,23-09-21 5:41,P0380,10,mastercard,5108756515107780,F,10.56,4,11.59
1708,23-09-21 7:17,P0609,5,mastercard,5048378784553790,F,6.31,4,7.69
1709,23-09-21 10:48,P0335,8,americanexpress,374283386849327,F,17.17,4,18.19
1710,23-09-21 10:57,P0509,5,americanexpress,374283939454633,F,11.66,3,12.89
1711,23-09-21 11:59,P0071,5,americanexpress,374283727595134,F,13.09,2,14.69
1712,23-09-21 15:26,P0334,8,visa,4041599329604,F,5.53,1,6.59
1713,23-09-21 18:05,P0343,7,visa,4041598027191,T,3.66,3,4.79
1714,23-09-21 19:04,P0585,8,mastercard,5048374042024690,F,3.81,2,4.79
1715,23-09-21 20:29,P0301,4,mastercard,5048378901439320,T,15.18,1,16.79
1716,23-09-21 21:22,P0388,3,mastercard,5048377014367770,T,17.9,1,19.39
1717,23-09-21 22:46,P0218,9,americanexpress,374283603050451,F,8.4,4,9.39
1718,24-09-21 2:05,P0312,5,mastercard,5048372525693370,F,17.43,1,18.49
1719,24-09-21 2:07,P0162,6,mastercard,5108758290439610,T,18.21,2,19.99
1720,24-09-21 2:08,P0498,7,americanexpress,374288674258743,F,11.6,1,12.79
1721,24-09-21 2:15,P0368,3,mastercard,5108756158023820,F,9.52,1,10.99
1722,24-09-21 2:44,P0577,8,americanexpress,374283294837539,F,7.24,1,8.19
1723,24-09-21 5:11,P0547,8,americanexpress,374288053995824,F,20,3,21.49
1724,24-09-21 5:17,P0267,4,americanexpress,374283010869857,F,13.36,1,14.79
1725,24-09-21 5:36,P0179,9,mastercard,5108751028216800,F,5.8,1,6.99
1726,24-09-21 10:18,P0077,4,visa,4041596324616140,F,6.54,5,7.89
1727,24-09-21 11:38,P0021,5,americanexpress,374283941128092,F,14.13,1,14.89
1728,24-09-21 14:50,P0556,7,americanexpress,374283465449734,F,5.5,1,6.49
1729,24-09-21 16:41,P0418,3,mastercard,5108754313835880,F,13.24,1,14.69
1730,24-09-21 16:42,P0651,8,americanexpress,374283120695127,F,15.2,4,16.89
1731,24-09-21 17:37,P0531,9,mastercard,5048373740379070,F,3.2,2,4.39
1732,24-09-21 19:10,P0400,2,visa,4041594502162900,T,6.39,1,7.69
1733,24-09-21 20:19,P0251,7,mastercard,5048377382632980,F,2.11,4,2.79
1734,24-09-21 21:26,P0384,6,mastercard,5108750609099040,F,4.83,4,5.19
1735,24-09-21 23:28,P0240,6,visa,4041595173790,F,1.27,1,1.69
1736,24-09-21 23:52,P0224,5,visa,4041593070758,T,16.48,2,18.09
1737,25-09-21 2:45,P0634,2,americanexpress,374283283526630,F,16.47,1,18.09
1738,25-09-21 2:57,P0015,10,visa,4041598082153550,T,2.25,6,2.99
1739,25-09-21 5:04,P0321,7,mastercard,5048379770563340,F,17.35,5,18.29
1740,25-09-21 9:10,P0469,2,mastercard,5048374070243150,F,0.92,3,1.59
1741,25-09-21 9:28,P0316,8,visa,4041594165405550,F,1.81,1,2.19
1742,25-09-21 12:04,P0194,10,mastercard,5048373143739920,F,10.82,1,11.59
1743,25-09-21 12:28,P0026,9,americanexpress,374288469592413,F,13.19,1,14.69
1744,25-09-21 12:37,P0431,5,mastercard,5108753779812470,F,10.67,3,11.59
1745,25-09-21 13:16,P0276,5,mastercard,5108757298430000,F,18.02,3,19.69
1746,25-09-21 17:38,P0360,6,mastercard,5048371101054190,F,5.54,6,6.59
1747,25-09-21 17:56,P0188,5,americanexpress,374288422589027,F,6.75,3,7.99
1748,25-09-21 19:11,P0415,8,americanexpress,374288120383640,F,13.96,2,14.89
